id,obs_tombo,tombo_tipo
38179,duplicata,DUPLICATA
38180,duplicata,DUPLICATA
38181,duplicata,DUPLICATA
38182,unicata,UNICATA
38183,duplicata,DUPLICATA
38184,duplicata,DUPLICATA
38185,duplicata,DUPLICATA
38186,duplicata,DUPLICATA
38187,duplicata,DUPLICATA
38188,duplicata,DUPLICATA
38189,duplicata,DUPLICATA
38190,duplicata,DUPLICATA
38191,duplicata,DUPLICATA
38192,duplicata,DUPLICATA
38193,duplicata,DUPLICATA
38194,duplicata,DUPLICATA
38195,unicata,UNICATA
38196,duplicata,DUPLICATA
38197,duplicata,DUPLICATA
38198,duplicata,DUPLICATA
38199,duplicata,DUPLICATA
38200,duplicata,DUPLICATA
38201,duplicata,DUPLICATA
38202,duplicata,DUPLICATA
38203,duplicata,DUPLICATA
38204,duplicata,DUPLICATA
38205,duplicata,DUPLICATA
38206,duplicata,DUPLICATA
38207,duplicata,DUPLICATA
38208,duplicata,DUPLICATA
38209,duplicata,DUPLICATA
38210,duplicata,DUPLICATA
38211,duplicata,DUPLICATA
38212,duplicata,DUPLICATA
38213,duplicata,DUPLICATA
38214,duplicata,DUPLICATA
38215,duplicata,DUPLICATA
38216,duplicata,DUPLICATA
38217,duplicata,DUPLICATA
38218,duplicata,DUPLICATA
38219,duplicata,DUPLICATA
38220,duplicata,DUPLICATA
38221,duplicata,DUPLICATA
38222,duplicata,DUPLICATA
38223,duplicata,DUPLICATA
38224,duplicata,DUPLICATA
38225,duplicata,DUPLICATA
38226,duplicata,DUPLICATA
38227,duplicata,DUPLICATA
38228,duplicata,DUPLICATA
38229,duplicata,DUPLICATA
38230,duplicata,DUPLICATA
38231,duplicata,DUPLICATA
38232,duplicata,DUPLICATA
38233,duplicata,DUPLICATA
38234,duplicata,DUPLICATA
38235,duplicata,DUPLICATA
38236,duplicata,DUPLICATA
38237,duplicata,DUPLICATA
38238,duplicata,DUPLICATA
38239,duplicata,DUPLICATA
38240,duplicata,DUPLICATA
38241,duplicata,DUPLICATA
38242,duplicata,DUPLICATA
38243,duplicata,DUPLICATA
38244,duplicata,DUPLICATA
38245,duplicata,DUPLICATA
38246,duplicata,DUPLICATA
38247,duplicata,DUPLICATA
38248,duplicata,DUPLICATA
38249,duplicata,DUPLICATA
38250,duplicata,DUPLICATA
38251,duplicata,DUPLICATA
38252,duplicata,DUPLICATA
38253,duplicata,DUPLICATA
38254,duplicata,DUPLICATA
38255,duplicata,DUPLICATA
38256,duplicata,DUPLICATA
38257,duplicata,DUPLICATA
38258,unicata,UNICATA
38259,duplicata,DUPLICATA
38260,duplicata,DUPLICATA
38261,unicata,UNICATA
38262,duplicata,DUPLICATA
38263,duplicata,DUPLICATA
38264,duplicata,DUPLICATA
38265,duplicata,DUPLICATA
38266,duplicata,DUPLICATA
38267,duplicata,DUPLICATA
38268,duplicata,DUPLICATA
38269,duplicata,DUPLICATA
38270,duplicata,DUPLICATA
38271,unicata,UNICATA
38272,duplicata,DUPLICATA
38273,duplicata,DUPLICATA
38274,duplicata,DUPLICATA
38275,duplicata,DUPLICATA
38276,duplicata,DUPLICATA
38277,duplicata,DUPLICATA
38278,duplicata,DUPLICATA
38279,duplicata,DUPLICATA
38280,duplicata,DUPLICATA
38281,duplicata,DUPLICATA
38282,duplicata,DUPLICATA
38283,duplicata,DUPLICATA
38284,duplicata,DUPLICATA
38285,duplicata,DUPLICATA
38286,duplicata,DUPLICATA
38287,duplicata,DUPLICATA
38288,unicata,UNICATA
38289,duplicata,DUPLICATA
38290,duplicata,DUPLICATA
38291,duplicata,DUPLICATA
38292,duplicata,DUPLICATA
38293,duplicata,DUPLICATA
38294,duplicata,DUPLICATA
38295,duplicata,DUPLICATA
38296,duplicata,DUPLICATA
38297,duplicata,DUPLICATA
38298,duplicata,DUPLICATA
38299,duplicata,DUPLICATA
38300,duplicata,DUPLICATA
38301,unicata,UNICATA
38302,duplicata,DUPLICATA
38303,duplicata,DUPLICATA
38304,duplicata,DUPLICATA
38305,duplicata,DUPLICATA
38306,unicata,UNICATA
38307,duplicata,DUPLICATA
38308,duplicata,DUPLICATA
38309,duplicata,DUPLICATA
38310,duplicata,DUPLICATA
38311,unicata,UNICATA
38312,duplicata,DUPLICATA
38313,unicata,UNICATA
38314,duplicata,DUPLICATA
38315,duplicata,DUPLICATA
38316,duplicata,DUPLICATA
38317,duplicata,DUPLICATA
38318,unicata,UNICATA
38319,unicata,UNICATA
38320,unicata,UNICATA
38321,unicata,UNICATA
38322,unicata,UNICATA
38323,duplicata,DUPLICATA
38324,duplicata,DUPLICATA
38325,unicata,UNICATA
38326,duplicata,DUPLICATA
38327,unicata,UNICATA
38328,duplicata,DUPLICATA
38329,unicata,UNICATA
38330,duplicata,DUPLICATA
38331,unicata,UNICATA
38332,duplicata,DUPLICATA
38333,duplicata,DUPLICATA
38334,unicata,UNICATA
38335,unicata,UNICATA
38336,unicata,UNICATA
38337,duplicata,DUPLICATA
38338,duplicata,DUPLICATA
38339,unicata,UNICATA
38340,unicata,UNICATA
38341,duplicata,DUPLICATA
38342,duplicata,DUPLICATA
38343,duplicata,DUPLICATA
38344,duplicata,DUPLICATA
38345,duplicata,DUPLICATA
38346,duplicata,DUPLICATA
38347,duplicata,DUPLICATA
38348,unicata,UNICATA
38349,unicata,UNICATA
38350,unicata,UNICATA
38351,duplicata,DUPLICATA
38352,duplicata,DUPLICATA
38353,unicata,UNICATA
38354,duplicata,DUPLICATA
38355,unicata,UNICATA
38356,duplicata,DUPLICATA
38357,duplicata,DUPLICATA
38358,duplicata,DUPLICATA
38359,duplicata,DUPLICATA
38360,duplicata,DUPLICATA
38361,unicata,UNICATA
38362,unicata,UNICATA
38363,unicata,UNICATA
38364,duplicata,DUPLICATA
38365,duplicata,DUPLICATA
38366,duplicata,DUPLICATA
38367,unicata,UNICATA
38368,duplicata,DUPLICATA
38369,unicata,UNICATA
38370,unicata,UNICATA
38371,unicata,UNICATA
38372,duplicata,DUPLICATA
38373,duplicata,DUPLICATA
38374,duplicata,DUPLICATA
38375,duplicata,DUPLICATA
38376,duplicata,DUPLICATA
38377,duplicata,DUPLICATA
38378,duplicata,DUPLICATA
38379,duplicata,DUPLICATA
38380,duplicata,DUPLICATA
38381,duplicata,DUPLICATA
38382,duplicata,DUPLICATA
38383,duplicata,DUPLICATA
38384,duplicata,DUPLICATA
38385,duplicata,DUPLICATA
38386,duplicata,DUPLICATA
38387,duplicata,DUPLICATA
38388,unicata,UNICATA
38389,unicata,UNICATA
38390,duplicata,DUPLICATA
38391,unicata,UNICATA
38392,duplicata,DUPLICATA
38393,duplicata,DUPLICATA
38394,duplicata,DUPLICATA
38395,duplicata,DUPLICATA
38396,duplicata,DUPLICATA
38397,duplicata,DUPLICATA
38398,unicata,UNICATA
38399,duplicata,DUPLICATA
38400,duplicata,DUPLICATA
38401,duplicata,DUPLICATA
38402,duplicata,DUPLICATA
38403,duplicata,DUPLICATA
38404,duplicata,DUPLICATA
38405,duplicata,DUPLICATA
38406,duplicata,DUPLICATA
38407,unicata,UNICATA
38408,duplicata,DUPLICATA
38409,duplicata,DUPLICATA
38410,unicata,UNICATA
38411,duplicata,DUPLICATA
38412,duplicata,DUPLICATA
38413,duplicata,DUPLICATA
38414,duplicata,DUPLICATA
38415,duplicata,DUPLICATA
38416,duplicata,DUPLICATA
38417,duplicata,DUPLICATA
38418,duplicata,DUPLICATA
38419,duplicata,DUPLICATA
38420,duplicata,DUPLICATA
38421,duplicata,DUPLICATA
38422,duplicata,DUPLICATA
38423,duplicata,DUPLICATA
38424,duplicata,DUPLICATA
38425,duplicata,DUPLICATA
38426,duplicata,DUPLICATA
38427,duplicata,DUPLICATA
38428,duplicata,DUPLICATA
38429,unicata,UNICATA
38430,duplicata,DUPLICATA
38431,duplicata,DUPLICATA
38432,duplicata,DUPLICATA
38433,duplicata,DUPLICATA
38434,duplicata,DUPLICATA
38435,duplicata,DUPLICATA
38436,duplicata,DUPLICATA
38437,duplicata,DUPLICATA
38438,duplicata,DUPLICATA
38439,duplicata,DUPLICATA
38440,duplicata,DUPLICATA
38441,duplicata,DUPLICATA
38442,duplicata,DUPLICATA
38443,duplicata,DUPLICATA
38444,duplicata,DUPLICATA
38445,duplicata,DUPLICATA
38446,unicata,UNICATA
38447,duplicata,DUPLICATA
38448,duplicata,DUPLICATA
38449,duplicata,DUPLICATA
38450,duplicata,DUPLICATA
38451,duplicata,DUPLICATA
38452,duplicata,DUPLICATA
38453,duplicata,DUPLICATA
38454,duplicata,DUPLICATA
38455,duplicata,DUPLICATA
38456,duplicata,DUPLICATA
38457,duplicata,DUPLICATA
38458,duplicata,DUPLICATA
38459,duplicata,DUPLICATA
38460,duplicata,DUPLICATA
38461,duplicata,DUPLICATA
38462,duplicata,DUPLICATA
38463,duplicata,DUPLICATA
38464,duplicata,DUPLICATA
38465,duplicata,DUPLICATA
38466,duplicata,DUPLICATA
38467,duplicata,DUPLICATA
38468,duplicata,DUPLICATA
38469,duplicata,DUPLICATA
38470,duplicata,DUPLICATA
38471,duplicata,DUPLICATA
38472,duplicata,DUPLICATA
38473,duplicata,DUPLICATA
38474,duplicata,DUPLICATA
38475,duplicata,DUPLICATA
38476,duplicata,DUPLICATA
38477,duplicata,DUPLICATA
38478,duplicata,DUPLICATA
38479,duplicata,DUPLICATA
38480,duplicata,DUPLICATA
38481,duplicata,DUPLICATA
38482,duplicata,DUPLICATA
38483,duplicata,DUPLICATA
38484,duplicata,DUPLICATA
38485,duplicata,DUPLICATA
38486,duplicata,DUPLICATA
38487,duplicata,DUPLICATA
38488,duplicata,DUPLICATA
38489,duplicata,DUPLICATA
38490,duplicata,DUPLICATA
38491,duplicata,DUPLICATA
38492,duplicata,DUPLICATA
38493,duplicata,DUPLICATA
38494,duplicata,DUPLICATA
38495,duplicata,DUPLICATA
38496,duplicata,DUPLICATA
38497,duplicata,DUPLICATA
38498,duplicata,DUPLICATA
38499,duplicata,DUPLICATA
38500,duplicata,DUPLICATA
38501,duplicata,DUPLICATA
38502,duplicata,DUPLICATA
38503,unicata,UNICATA
38504,unicata,UNICATA
38505,unicata,UNICATA
38506,duplicata,DUPLICATA
38507,unicata,UNICATA
38508,duplicata,DUPLICATA
38509,unicata,UNICATA
38510,duplicata,DUPLICATA
38511,unicata,UNICATA
38512,unicata,UNICATA
38513,unicata,UNICATA
38514,unicata,UNICATA
38515,unicata,UNICATA
38516,duplicata,DUPLICATA
38517,unicata,UNICATA
38518,duplicata,DUPLICATA
38519,unicata,UNICATA
38520,unicata,UNICATA
38521,unicata,UNICATA
38522,duplicata,DUPLICATA
38523,unicata,UNICATA
38524,unicata,UNICATA
38525,unicata,UNICATA
38526,unicata,UNICATA
38527,duplicata,DUPLICATA
38528,unicata,UNICATA
38529,unicata,UNICATA
38530,unicata,UNICATA
38531,unicata,UNICATA
38532,unicata,UNICATA
38533,unicata,UNICATA
38534,duplicata,DUPLICATA
38535,duplicata,DUPLICATA
38536,duplicata,DUPLICATA
38537,unicata,UNICATA
38538,unicata,UNICATA
38539,unicata,UNICATA
38540,unicata,UNICATA
38541,unicata,UNICATA
38542,unicata,UNICATA
38543,unicata,UNICATA
38544,unicata,UNICATA
38545,unicata,UNICATA
38546,unicata,UNICATA
38547,unicata,UNICATA
38548,unicata,UNICATA
38549,unicata,UNICATA
38550,unicata,UNICATA
38551,unicata,UNICATA
38552,unicata,UNICATA
38553,duplicata,DUPLICATA
38554,unicata,UNICATA
38555,unicata,UNICATA
38556,unicata,UNICATA
38557,unicata,UNICATA
38558,unicata,UNICATA
38559,unicata,UNICATA
38560,unicata,UNICATA
38561,unicata,UNICATA
38562,unicata,UNICATA
38563,duplicata,DUPLICATA
38564,unicata,UNICATA
38565,unicata,UNICATA
38566,unicata,UNICATA
38567,unicata,UNICATA
38568,duplicata,DUPLICATA
38569,unicata,UNICATA
38570,unicata,UNICATA
38571,unicata,UNICATA
38572,duplicata,DUPLICATA
38573,unicata,UNICATA
38574,unicata,UNICATA
38575,unicata,UNICATA
38576,unicata,UNICATA
38577,unicata,UNICATA
38578,duplicata,DUPLICATA
38579,unicata,UNICATA
38580,unicata,UNICATA
38581,unicata,UNICATA
38582,duplicata,DUPLICATA
38583,unicata,UNICATA
38584,unicata,UNICATA
38585,unicata,UNICATA
38586,unicata,UNICATA
38587,unicata,UNICATA
38588,unicata,UNICATA
38589,unicata,UNICATA
38590,unicata,UNICATA
38591,unicata,UNICATA
38592,duplicata,DUPLICATA
38593,duplicata,DUPLICATA
38594,duplicata,DUPLICATA
38595,unicata,UNICATA
38596,unicata,UNICATA
38597,duplicata,DUPLICATA
38598,unicata,UNICATA
38599,unicata,UNICATA
38600,unicata,UNICATA
38601,duplicata,DUPLICATA
38602,unicata,UNICATA
38603,unicata,UNICATA
38604,unicata,UNICATA
38605,duplicata,DUPLICATA
38606,duplicata,DUPLICATA
38607,duplicata,DUPLICATA
38608,duplicata,DUPLICATA
38609,duplicata,DUPLICATA
38610,duplicata,DUPLICATA
38611,duplicata,DUPLICATA
38612,unicata,UNICATA
38613,duplicata,DUPLICATA
38614,duplicata,DUPLICATA
38615,unicata,UNICATA
38616,duplicata,DUPLICATA
38617,duplicata,DUPLICATA
38618,duplicata,DUPLICATA
38619,duplicata,DUPLICATA
38620,duplicata,DUPLICATA
38621,duplicata,DUPLICATA
38622,unicata,UNICATA
38623,duplicata,DUPLICATA
38624,duplicata,DUPLICATA
38625,unicata,UNICATA
38626,duplicata,DUPLICATA
38627,duplicata,DUPLICATA
38628,duplicata,DUPLICATA
38629,duplicata,DUPLICATA
38630,duplicata,DUPLICATA
38631,duplicata,DUPLICATA
38632,unicata,UNICATA
38633,duplicata,DUPLICATA
38634,duplicata,DUPLICATA
38635,duplicata,DUPLICATA
38636,duplicata,DUPLICATA
38637,duplicata,DUPLICATA
38638,unicata,UNICATA
38639,duplicata,DUPLICATA
38640,duplicata,DUPLICATA
38641,duplicata,DUPLICATA
38642,duplicata,DUPLICATA
38643,duplicata,DUPLICATA
38644,duplicata,DUPLICATA
38645,unicata,UNICATA
38646,duplicata,DUPLICATA
38647,duplicata,DUPLICATA
38648,duplicata,DUPLICATA
38649,unicata,UNICATA
38650,duplicata,DUPLICATA
38651,duplicata,DUPLICATA
38652,duplicata,DUPLICATA
38653,duplicata,DUPLICATA
38654,duplicata,DUPLICATA
38655,duplicata,DUPLICATA
38656,duplicata,DUPLICATA
38657,duplicata,DUPLICATA
38658,duplicata,DUPLICATA
38659,duplicata,DUPLICATA
38660,duplicata,DUPLICATA
38661,duplicata,DUPLICATA
38662,duplicata,DUPLICATA
38663,duplicata,DUPLICATA
38664,duplicata,DUPLICATA
38665,duplicata,DUPLICATA
38666,duplicata,DUPLICATA
38667,duplicata,DUPLICATA
38668,duplicata,DUPLICATA
38669,duplicata,DUPLICATA
38670,duplicata,DUPLICATA
38671,duplicata,DUPLICATA
38672,unicata,UNICATA
38673,duplicata,DUPLICATA
38674,duplicata,DUPLICATA
38675,duplicata,DUPLICATA
38676,duplicata,DUPLICATA
38677,duplicata,DUPLICATA
38678,duplicata,DUPLICATA
38679,unicata,UNICATA
38680,duplicata,DUPLICATA
38681,unicata,UNICATA
38682,unicata,UNICATA
38683,unicata,UNICATA
38684,unicata,UNICATA
38685,duplicata,DUPLICATA
38686,duplicata,DUPLICATA
38687,duplicata,DUPLICATA
38688,unicata,UNICATA
38689,unicata,UNICATA
38690,unicata,UNICATA
38691,unicata,UNICATA
38692,unicata,UNICATA
38693,unicata,UNICATA
38694,unicata,UNICATA
38695,duplicata,DUPLICATA
38696,unicata,UNICATA
38697,unicata,UNICATA
38698,unicata,UNICATA
38699,unicata,UNICATA
38700,unicata,UNICATA
38701,unicata,UNICATA
38702,unicata,UNICATA
38703,unicata,UNICATA
38704,duplicata,DUPLICATA
38705,unicata,UNICATA
38706,unicata,UNICATA
38707,unicata,UNICATA
38708,unicata,UNICATA
38709,unicata,UNICATA
38710,unicata,UNICATA
38711,unicata,UNICATA
38712,unicata,UNICATA
38713,unicata,UNICATA
38714,duplicata,DUPLICATA
38715,unicata,UNICATA
38716,unicata,UNICATA
38717,unicata,UNICATA
38718,unicata,UNICATA
38719,unicata,UNICATA
38720,unicata,UNICATA
38721,unicata,UNICATA
38722,unicata,UNICATA
38723,unicata,UNICATA
38724,unicata,UNICATA
38725,duplicata,DUPLICATA
38726,unicata,UNICATA
38727,unicata,UNICATA
38728,unicata,UNICATA
38729,unicata,UNICATA
38730,unicata,UNICATA
38731,unicata,UNICATA
38732,duplicata,DUPLICATA
38733,unicata,UNICATA
38734,unicata,UNICATA
38735,unicata,UNICATA
38736,unicata,UNICATA
38737,unicata,UNICATA
38738,unicata,UNICATA
38739,unicata,UNICATA
38740,unicata,UNICATA
38741,duplicata,DUPLICATA
38742,unicata,UNICATA
38743,unicata,UNICATA
38744,unicata,UNICATA
38745,unicata,UNICATA
38746,unicata,UNICATA
38747,unicata,UNICATA
38748,duplicata,DUPLICATA
38749,unicata,UNICATA
38750,unicata,UNICATA
38751,unicata,UNICATA
38752,unicata,UNICATA
38753,unicata,UNICATA
38754,duplicata,DUPLICATA
38755,unicata,UNICATA
38756,unicata,UNICATA
38757,duplicata,DUPLICATA
38758,unicata,UNICATA
38759,unicata,UNICATA
38760,duplicata,DUPLICATA
38761,duplicata,DUPLICATA
38762,unicata,UNICATA
38763,unicata,UNICATA
38764,unicata,UNICATA
38765,unicata,UNICATA
38766,unicata,UNICATA
38767,unicata,UNICATA
38768,unicata,UNICATA
38769,unicata,UNICATA
38770,duplicata,DUPLICATA
38771,duplicata,DUPLICATA
38772,unicata,UNICATA
38773,unicata,UNICATA
38774,unicata,UNICATA
38775,unicata,UNICATA
38776,unicata,UNICATA
38777,unicata,UNICATA
38778,duplicata,DUPLICATA
38779,unicata,UNICATA
38780,unicata,UNICATA
38781,unicata,UNICATA
38782,unicata,UNICATA
38783,unicata,UNICATA
38784,unicata,UNICATA
38785,duplicata,DUPLICATA
38786,unicata,UNICATA
38787,duplicata,DUPLICATA
38788,unicata,UNICATA
38789,unicata,UNICATA
38790,duplicata,DUPLICATA
38791,duplicata,DUPLICATA
38792,duplicata,DUPLICATA
38793,duplicata,DUPLICATA
38794,duplicata,DUPLICATA
38795,duplicata,DUPLICATA
38796,duplicata,DUPLICATA
38797,duplicata,DUPLICATA
38798,duplicata,DUPLICATA
38799,duplicata,DUPLICATA
38800,duplicata,DUPLICATA
38801,duplicata,DUPLICATA
38802,duplicata,DUPLICATA
38803,unicata,UNICATA
38804,duplicata,DUPLICATA
38805,duplicata,DUPLICATA
38806,duplicata,DUPLICATA
38807,duplicata,DUPLICATA
38808,unicata,UNICATA
38809,duplicata,DUPLICATA
38810,duplicata,DUPLICATA
38811,unicata,UNICATA
38812,unicata,UNICATA
38813,unicata,UNICATA
38814,unicata,UNICATA
38815,unicata,UNICATA
38816,unicata,UNICATA
38817,duplicata,DUPLICATA
38818,unicata,UNICATA
38819,unicata,UNICATA
38820,unicata,UNICATA
38821,unicata,UNICATA
38822,duplicata,DUPLICATA
38823,duplicata,DUPLICATA
38824,unicata,UNICATA
38825,unicata,UNICATA
38826,unicata,UNICATA
38827,duplicata,DUPLICATA
38828,unicata,UNICATA
38829,unicata,UNICATA
38830,unicata,UNICATA
38831,unicata,UNICATA
38832,unicata,UNICATA
38833,duplicata,DUPLICATA
38834,duplicata,DUPLICATA
38835,unicata,UNICATA
38836,unicata,UNICATA
38837,unicata,UNICATA
38838,unicata,UNICATA
38839,unicata,UNICATA
38840,duplicata,DUPLICATA
38841,unicata,UNICATA
38842,unicata,UNICATA
38843,unicata,UNICATA
38844,duplicata,DUPLICATA
38845,unicata,UNICATA
38846,unicata,UNICATA
38847,unicata,UNICATA
38848,unicata,UNICATA
38849,unicata,UNICATA
38850,unicata,UNICATA
38851,unicata,UNICATA
38852,unicata,UNICATA
38853,unicata,UNICATA
38854,unicata,UNICATA
38855,duplicata,DUPLICATA
38856,unicata,UNICATA
38857,unicata,UNICATA
38858,unicata,UNICATA
38859,unicata,UNICATA
38860,unicata,UNICATA
38861,duplicata,DUPLICATA
38862,duplicata,DUPLICATA
38863,unicata,UNICATA
38864,duplicata,DUPLICATA
38865,duplicata,DUPLICATA
38866,unicata,UNICATA
38867,duplicata,DUPLICATA
38868,duplicata,DUPLICATA
38869,unicata,UNICATA
38870,unicata,UNICATA
38871,unicata,UNICATA
38872,unicata,UNICATA
38873,unicata,UNICATA
38874,duplicata,DUPLICATA
38875,unicata,UNICATA
38876,unicata,UNICATA
38877,duplicata,DUPLICATA
38878,duplicata,DUPLICATA
38879,duplicata,DUPLICATA
38880,duplicata,DUPLICATA
38881,unicata,UNICATA
38882,duplicata,DUPLICATA
38883,duplicata,DUPLICATA
38884,unicata,UNICATA
38885,duplicata,DUPLICATA
38886,unicata,UNICATA
38887,unicata,UNICATA
38888,duplicata,DUPLICATA
38889,unicata,UNICATA
38890,unicata,UNICATA
38891,unicata,UNICATA
38892,duplicata,DUPLICATA
38893,unicata,UNICATA
38894,duplicata,DUPLICATA
38895,duplicata,DUPLICATA
38896,unicata,UNICATA
38897,unicata,UNICATA
38898,duplicata,DUPLICATA
38899,unicata,UNICATA
38900,unicata,UNICATA
38901,unicata,UNICATA
38902,duplicata,DUPLICATA
38903,unicata,UNICATA
38904,unicata,UNICATA
38905,duplicata,DUPLICATA
38906,unicata,UNICATA
38907,unicata,UNICATA
38908,unicata,UNICATA
38909,unicata,UNICATA
38910,unicata,UNICATA
38911,unicata,UNICATA
38912,unicata,UNICATA
38913,duplicata,DUPLICATA
38914,unicata,UNICATA
38915,unicata,UNICATA
38916,unicata,UNICATA
38917,duplicata,DUPLICATA
38918,unicata,UNICATA
38919,unicata,UNICATA
38920,unicata,UNICATA
38921,unicata,UNICATA
38922,unicata,UNICATA
38923,unicata,UNICATA
38924,duplicata,DUPLICATA
38925,unicata,UNICATA
38926,unicata,UNICATA
38927,unicata,UNICATA
38928,unicata,UNICATA
38929,unicata,UNICATA
38930,duplicata,DUPLICATA
38931,unicata,UNICATA
38932,duplicata,DUPLICATA
38933,unicata,UNICATA
38934,unicata,UNICATA
38935,unicata,UNICATA
38936,unicata,UNICATA
38937,unicata,UNICATA
38938,unicata,UNICATA
38939,duplicata,DUPLICATA
38940,unicata,UNICATA
38941,unicata,UNICATA
38942,unicata,UNICATA
38943,unicata,UNICATA
38944,unicata,UNICATA
38945,unicata,UNICATA
38946,unicata,UNICATA
38947,duplicata,DUPLICATA
38948,duplicata,DUPLICATA
38949,unicata,UNICATA
38950,duplicata,DUPLICATA
38951,unicata,UNICATA
38952,duplicata,DUPLICATA
38953,unicata,UNICATA
38954,duplicata,DUPLICATA
38955,unicata,UNICATA
38956,unicata,UNICATA
38957,unicata,UNICATA
38958,unicata,UNICATA
38959,unicata,UNICATA
38960,unicata,UNICATA
38961,unicata,UNICATA
38962,unicata,UNICATA
38963,unicata,UNICATA
38964,unicata,UNICATA
38965,unicata,UNICATA
38966,unicata,UNICATA
38967,unicata,UNICATA
38968,unicata,UNICATA
38969,unicata,UNICATA
38970,unicata,UNICATA
38971,unicata,UNICATA
38972,unicata,UNICATA
38973,duplicata,DUPLICATA
38974,unicata,UNICATA
38975,unicata,UNICATA
38976,unicata,UNICATA
38977,duplicata,DUPLICATA
38978,duplicata,DUPLICATA
38979,duplicata,DUPLICATA
38980,unicata,UNICATA
38981,unicata,UNICATA
38982,unicata,UNICATA
38983,unicata,UNICATA
38984,unicata,UNICATA
38985,unicata,UNICATA
38986,unicata,UNICATA
38987,unicata,UNICATA
38988,unicata,UNICATA
38989,unicata,UNICATA
38990,unicata,UNICATA
38991,unicata,UNICATA
38992,unicata,UNICATA
38993,unicata,UNICATA
38994,duplicata,DUPLICATA
38995,unicata,UNICATA
38996,unicata,UNICATA
38997,unicata,UNICATA
38998,unicata,UNICATA
38999,unicata,UNICATA
39000,unicata,UNICATA
39001,unicata,UNICATA
39002,unicata,UNICATA
39003,duplicata,DUPLICATA
39004,unicata,UNICATA
39005,unicata,UNICATA
39006,unicata,UNICATA
39007,duplicata,DUPLICATA
39008,unicata,UNICATA
39009,unicata,UNICATA
39010,unicata,UNICATA
39011,unicata,UNICATA
39012,unicata,UNICATA
39013,duplicata,DUPLICATA
39014,unicata,UNICATA
39015,unicata,UNICATA
39016,unicata,UNICATA
39017,unicata,UNICATA
39018,unicata,UNICATA
39019,unicata,UNICATA
39020,unicata,UNICATA
39021,unicata,UNICATA
39022,unicata,UNICATA
39023,unicata,UNICATA
39024,unicata,UNICATA
39025,unicata,UNICATA
39026,duplicata,DUPLICATA
39027,unicata,UNICATA
39028,unicata,UNICATA
39029,unicata,UNICATA
39030,unicata,UNICATA
39031,unicata,UNICATA
39032,duplicata,DUPLICATA
39033,unicata,UNICATA
39034,duplicata,DUPLICATA
39035,unicata,UNICATA
39036,unicata,UNICATA
39037,unicata,UNICATA
39038,unicata,UNICATA
39039,unicata,UNICATA
39040,unicata,UNICATA
39041,unicata,UNICATA
39042,duplicata,DUPLICATA
39043,unicata,UNICATA
39044,duplicata,DUPLICATA
39045,duplicata,DUPLICATA
39046,duplicata,DUPLICATA
39047,unicata,UNICATA
39048,unicata,UNICATA
39049,duplicata,DUPLICATA
39050,duplicata,DUPLICATA
39051,duplicata,DUPLICATA
39052,unicata,UNICATA
39053,duplicata,DUPLICATA
39054,unicata,UNICATA
39055,unicata,UNICATA
39056,unicata,UNICATA
39057,duplicata,DUPLICATA
39058,unicata,UNICATA
39059,duplicata,DUPLICATA
39060,unicata,UNICATA
39061,unicata,UNICATA
39062,unicata,UNICATA
39063,unicata,UNICATA
39064,unicata,UNICATA
39065,unicata,UNICATA
39066,unicata,UNICATA
39067,duplicata,DUPLICATA
39068,duplicata,DUPLICATA
39069,duplicata,DUPLICATA
39070,unicata,UNICATA
39071,unicata,UNICATA
39072,unicata,UNICATA
39073,unicata,UNICATA
39074,unicata,UNICATA
39075,duplicata,DUPLICATA
39076,duplicata,DUPLICATA
39077,unicata,UNICATA
39078,unicata,UNICATA
39079,duplicata,DUPLICATA
39080,unicata,UNICATA
39081,unicata,UNICATA
39082,duplicata,DUPLICATA
39083,duplicata,DUPLICATA
39084,unicata,UNICATA
39085,unicata,UNICATA
39086,unicata,UNICATA
39087,unicata,UNICATA
39088,unicata,UNICATA
39089,unicata,UNICATA
39090,duplicata,DUPLICATA
39091,duplicata,DUPLICATA
39092,unicata,UNICATA
39093,unicata,UNICATA
39094,duplicata,DUPLICATA
39095,duplicata,DUPLICATA
39096,duplicata,DUPLICATA
39097,duplicata,DUPLICATA
39098,unicata,UNICATA
39099,unicata,UNICATA
39100,duplicata,DUPLICATA
39101,duplicata,DUPLICATA
39102,duplicata,DUPLICATA
39103,duplicata,DUPLICATA
39104,duplicata,DUPLICATA
39105,duplicata,DUPLICATA
39106,unicata,UNICATA
39107,unicata,UNICATA
39108,unicata,UNICATA
39109,unicata,UNICATA
39110,unicata,UNICATA
39111,unicata,UNICATA
39112,unicata,UNICATA
39113,duplicata,DUPLICATA
39114,unicata,UNICATA
39115,duplicata,DUPLICATA
39116,unicata,UNICATA
39117,duplicata,DUPLICATA
39118,unicata,UNICATA
39119,unicata,UNICATA
39120,unicata,UNICATA
39121,unicata,UNICATA
39122,duplicata,DUPLICATA
39123,unicata,UNICATA
39124,duplicata,DUPLICATA
39125,unicata,UNICATA
39126,duplicata,DUPLICATA
39127,unicata,UNICATA
39128,unicata,UNICATA
39129,unicata,UNICATA
39130,unicata,UNICATA
39131,unicata,UNICATA
39132,duplicata,DUPLICATA
39133,unicata,UNICATA
39134,unicata,UNICATA
39135,duplicata,DUPLICATA
39136,unicata,UNICATA
39137,unicata,UNICATA
39138,duplicata,DUPLICATA
39139,unicata,UNICATA
