CODIGO,CIDADE,ESTADO,PAIS
2020,4310652,,BRASIL
2021,4102000,,BRASIL
2022,4317103,,BRASIL
2023,NI,RIO GRANDE DO SUL,BRASIL
2024,4207650,,BRASIL
2025,4300638,,BRASIL
2026,4124806,,BRASIL
2027,4311502,,BRASIL
2028,4104808,,BRASIL
2029,4127858,,BRASIL
2030,4310751,,BRASIL
2031,4115200,,BRASIL
2032,4323101,,BRASIL
2033,4318101,,BRASIL
2034,4211603,,BRASIL
2035,4108403,,BRASIL
2036,4100509,,BRASIL
2037,4125357,,BRASIL
2038,NI,PARANA,BRASIL
2039,4104006,,BRASIL
2040,4104006,,BRASIL
2041,4104006,,BRASIL
2042,4106902,,BRASIL
2043,4104006,,BRASIL
2044,4104006,,BRASIL
2045,4101804,,BRASIL
2046,4209102,,BRASIL
2047,4106902,,BRASIL
2048,4119509,,BRASIL
2049,4109500,,BRASIL
2050,4109500,,BRASIL
2051,4104006,,BRASIL
2052,4106902,,BRASIL
2053,4119905,,BRASIL
2054,4104006,,BRASIL
2055,4116208,,BRASIL
2056,4116208,,BRASIL
2057,4318200,,BRASIL
2058,4308201,,BRASIL
2059,3147600,,BRASIL
2060,4101200,,BRASIL
2061,4119301,,BRASIL
2062,4120804,,BRASIL
2063,4109500,,BRASIL
2064,4119301,,BRASIL
2065,4205506,,BRASIL
2066,4116208,,BRASIL
2067,4115705,,BRASIL
2068,4108403,,BRASIL
2069,4119509,,BRASIL
2070,4119509,,BRASIL
2071,4322509,,BRASIL
2072,4205506,,BRASIL
2073,4109609,,BRASIL
2074,2918407,,BRASIL
2075,3201308,,BRASIL
2076,4318622,,BRASIL
2077,1505064,,BRASIL
2078,4210209,,BRASIL
2079,4212304,,BRASIL
2080,4211702,,BRASIL
2081,4205407,,BRASIL
2082,4202503,,BRASIL
2083,2921906,,BRASIL
2084,4200606,,BRASIL
2085,4105300,,BRASIL
2086,4318622,,BRASIL
2087,4113700,,BRASIL
2088,4216503,,BRASIL
2089,4102307,,BRASIL
2090,3201407,,BRASIL
2091,2210607,,BRASIL
2092,1303601,,BRASIL
2093,4105805,,BRASIL
2094,4206306,,BRASIL
2095,4218350,,BRASIL
2096,4211207,,BRASIL
2097,4217600,,BRASIL
2098,4210209,,BRASIL
2099,4218608,,BRASIL
2100,4115705,,BRASIL
2101,4203402,,BRASIL
2102,NI,BAHIA,BRASIL
2103,NI,BAHIA,BRASIL
2104,4215901,,BRASIL
2105,4208609,,BRASIL
2106,4200606,,BRASIL
2107,4119608,,BRASIL
2108,4211702,,BRASIL
2109,2908309,,BRASIL
2110,4313201,,BRASIL
2111,3121209,,BRASIL
2112,4302303,,BRASIL
2113,4323002,,BRASIL
2114,4107652,,BRASIL
2115,1712702,,BRASIL
2116,4214300,,BRASIL
2117,3300704,,BRASIL
2118,4115754,,BRASIL
2119,5002704,,BRASIL
2120,4205803,,BRASIL
2121,4106456,,BRASIL
2122,4305108,,BRASIL
2123,4109500,,BRASIL
2124,4109500,,BRASIL
2125,2928901,,BRASIL
2126,4119509,,BRASIL
2127,4119400,,BRASIL
2128,4102307,,BRASIL
2129,4119400,,BRASIL
2130,4126306,,BRASIL
2131,4119400,,BRASIL
2132,4109401,,BRASIL
2133,4104303,,BRASIL
2134,4116208,,BRASIL
2135,4104659,,BRASIL
2136,4110805,,BRASIL
2137,4113734,,BRASIL
2138,4117701,,BRASIL
2139,4126306,,BRASIL
2140,2928901,,BRASIL
2141,4120804,,BRASIL
2142,4104303,,BRASIL
2143,4116208,,BRASIL
2144,4101309,,BRASIL
2145,5002803,,BRASIL
2146,4106902,,BRASIL
2147,4119400,,BRASIL
2148,4102307,,BRASIL
2149,4104006,,BRASIL
2150,4322400,,BRASIL
2151,4117701,,BRASIL
2152,4117602,,BRASIL
2153,4117701,,BRASIL
2154,4104659,,BRASIL
2155,4104428,,BRASIL
2156,4104659,,BRASIL
2157,4119905,,BRASIL
2158,4208450,,BRASIL
2159,4107108,,BRASIL
2160,4122206,,BRASIL
2161,4119400,,BRASIL
2162,4119400,,BRASIL
2163,3109204,,BRASIL
2164,4127502,,BRASIL
2165,4125506,,BRASIL
2166,4116208,,BRASIL
2167,4113205,,BRASIL
2168,4104006,,BRASIL
2169,4120101,,BRASIL
2170,4106902,,BRASIL
2171,4100202,,BRASIL
2172,3139300,,BRASIL
2173,4120804,,BRASIL
2174,4109401,,BRASIL
2175,4106902,,BRASIL
2176,4109609,,BRASIL
2177,2906907,,BRASIL
2178,4104006,,BRASIL
2179,4218905,,BRASIL
2180,4301057,,BRASIL
2181,4100202,,BRASIL
2182,4109906,,BRASIL
2183,4106902,,BRASIL
2184,4127502,,BRASIL
2185,4116208,,BRASIL
2186,4127882,,BRASIL
2187,3109204,,BRASIL
2188,3109402,,BRASIL
2189,4117305,,BRASIL
2190,4125506,,BRASIL
2191,4109401,,BRASIL
2192,4127965,,BRASIL
2193,4127601,,BRASIL
2194,4127502,,BRASIL
2195,4104659,,BRASIL
2196,4127502,,BRASIL
2197,4117701,,BRASIL
2198,NI,RIO GRANDE DO SUL,BRASIL
2199,4119509,,BRASIL
2200,4127908,,BRASIL
2201,3132107,,BRASIL
2202,4117305,,BRASIL
2203,4117305,,BRASIL
2204,3151800,,BRASIL
2205,3203346,,BRASIL
2206,4104006,,BRASIL
2207,3127602,,BRASIL
2208,4116208,,BRASIL
2209,4127882,,BRASIL
2210,2927408,,BRASIL
2211,2923506,,BRASIL
2212,4104006,,BRASIL
2213,4118204,,BRASIL
2214,4117701,,BRASIL
2215,3301108,,BRASIL
2216,3304557,,BRASIL
2217,4119400,,BRASIL
2218,4118204,,BRASIL
2219,4106902,,BRASIL
2220,4118204,,BRASIL
2221,4112900,,BRASIL
2222,4109401,,BRASIL
2223,3167103,,BRASIL
2224,4213807,,BRASIL
2225,4104600,,BRASIL
2226,4306320,,BRASIL
2227,4117701,,BRASIL
2228,4106902,,BRASIL
2229,4116208,,BRASIL
2230,4106902,,BRASIL
2231,4205803,,BRASIL
2232,5002803,,BRASIL
2233,4317103,,BRASIL
2234,5002209,,BRASIL
2235,4315305,,BRASIL
2236,3121605,,BRASIL
2237,3537800,,BRASIL
2238,5103403,,BRASIL
2239,5002100,,BRASIL
2240,5002159,,BRASIL
2241,5103007,,BRASIL
2242,5006903,,BRASIL
2243,4118204,,BRASIL
2244,4211900,,BRASIL
2245,4205407,,BRASIL
2246,4205407,,BRASIL
2247,4205407,,BRASIL
2248,4205407,,BRASIL
2249,4205407,,BRASIL
2250,4205407,,BRASIL
2251,4205407,,BRASIL
2252,4205407,,BRASIL
2253,4205407,,BRASIL
2254,4211900,,BRASIL
2255,5005707,,BRASIL
2256,5005707,,BRASIL
2257,5005707,,BRASIL
2258,5005707,,BRASIL
2259,4113759,,BRASIL
2260,4127304,,BRASIL
2261,4127304,,BRASIL
2262,4127304,,BRASIL
2263,4127304,,BRASIL
2264,3170107,,BRASIL
2265,4111506,,BRASIL
2266,4111506,,BRASIL
2267,4111506,,BRASIL
2268,5005707,,BRASIL
2269,4107538,,BRASIL
2270,4107538,,BRASIL
2271,4107538,,BRASIL
2272,4107538,,BRASIL
2273,4107538,,BRASIL
2274,4107538,,BRASIL
2275,4107538,,BRASIL
2276,4202503,,BRASIL
2277,3201308,,BRASIL
2278,4125506,,BRASIL
2279,4119400,,BRASIL
2280,3201308,,BRASIL
2281,4216503,,BRASIL
2282,5300108,,BRASIL
2283,4214300,,BRASIL
2284,5006903,,BRASIL
2285,4218905,,BRASIL
2286,4218905,,BRASIL
2287,4215000,,BRASIL
2288,3205101,,BRASIL
2289,3201407,,BRASIL
2290,4203253,,BRASIL
2291,4207205,,BRASIL
2292,3201308,,BRASIL
2293,4119905,,BRASIL
2294,4218954,,BRASIL
2295,3303807,,BRASIL
2296,4302303,,BRASIL
2297,4215802,,BRASIL
2298,5217302,,BRASIL
2299,4215802,,BRASIL
2300,3201308,,BRASIL
2301,4109609,,BRASIL
2302,3205101,,BRASIL
2303,3201407,,BRASIL
2304,3201308,,BRASIL
2305,3201308,,BRASIL
2306,3203908,,BRASIL
2307,4209300,,BRASIL
2308,4119905,,BRASIL
2309,3201407,,BRASIL
2310,3203908,,BRASIL
2311,3201308,,BRASIL
2312,5002100,,BRASIL
2313,4122206,,BRASIL
2314,4302303,,BRASIL
2315,4211751,,BRASIL
2316,3201704,,BRASIL
2317,4218954,,BRASIL
2318,4202602,,BRASIL
2319,3201407,,BRASIL
2320,4119905,,BRASIL
2321,3302908,,BRASIL
2322,4313656,,BRASIL
2323,4116208,,BRASIL
2324,2900108,,BRASIL
2325,4116208,,BRASIL
2326,4127502,,BRASIL
2327,4302303,,BRASIL
2328,4120200,,BRASIL
2329,3203908,,BRASIL
2330,5002209,,BRASIL
2331,4108551,,BRASIL
2332,4112009,,BRASIL
2333,4316907,,BRASIL
2334,3514809,,BRASIL
2335,NI,ESPIRITO SANTO,BRASIL
2336,4112959,,BRASIL
2337,4112959,,BRASIL
2338,4112959,,BRASIL
2339,4112959,,BRASIL
2340,3121209,,BRASIL
2341,4115754,,BRASIL
2342,4112009,,BRASIL
2343,4119905,,BRASIL
2344,4113700,,BRASIL
2345,4113700,,BRASIL
2346,4112009,,BRASIL
2347,3303401,,BRASIL
2348,4115754,,BRASIL
2349,4104204,,BRASIL
2350,4127502,,BRASIL
2351,4126306,,BRASIL
2352,4119905,,BRASIL
2353,4119400,,BRASIL
2354,3514700,,BRASIL
2355,5103007,,BRASIL
2356,4113700,,BRASIL
2357,4101507,,BRASIL
2358,4113700,,BRASIL
2359,4126306,,BRASIL
2360,3523206,,BRASIL
2361,4125506,,BRASIL
2362,4124707,,BRASIL
2363,4126504,,BRASIL
2364,4118402,,BRASIL
2365,4127007,,BRASIL
2366,4106407,,BRASIL
2367,4126504,,BRASIL
2368,4113700,,BRASIL
2369,4124301,,BRASIL
2370,3550704,,BRASIL
2371,4127502,,BRASIL
2372,4117701,,BRASIL
2373,3504008,,BRASIL
2374,4122404,,BRASIL
2375,4111308,,BRASIL
2376,4113809,,BRASIL
2377,4113403,,BRASIL
2378,3502804,,BRASIL
2379,3555000,,BRASIL
2380,4113700,,BRASIL
2381,4124301,,BRASIL
2382,4126207,,BRASIL
2383,4126405,,BRASIL
2384,4113700,,BRASIL
2385,4109500,,BRASIL
2386,4102802,,BRASIL
2387,4117305,,BRASIL
2388,4113700,,BRASIL
2389,4108304,,BRASIL
2390,4108304,,BRASIL
2391,4108304,,BRASIL
2392,4108304,,BRASIL
2393,4108304,,BRASIL
2394,4108304,,BRASIL
2395,4108304,,BRASIL
2396,4108304,,BRASIL
2397,4108304,,BRASIL
2398,4108304,,BRASIL
2399,4108304,,BRASIL
2400,4108304,,BRASIL
2401,4108304,,BRASIL
2402,4108304,,BRASIL
2403,3112802,,BRASIL
2404,3164308,,BRASIL
2405,3507506,,BRASIL
2406,4105300,,BRASIL
2407,4105300,,BRASIL
2408,4127502,,BRASIL
2409,4100301,,BRASIL
2410,4105201,,BRASIL
2411,NI,NI,BRASIL
2412,4104659,,BRASIL
2413,4120101,,BRASIL
2414,4116208,,BRASIL
2415,4120804,,BRASIL
2416,4119509,,BRASIL
2417,4100202,,BRASIL
2418,4107108,,BRASIL
2419,4119905,,BRASIL
2420,4109609,,BRASIL
2421,4104428,,BRASIL
2422,4104659,,BRASIL
2423,4109609,,BRASIL
2424,4118600,,BRASIL
2425,4117602,,BRASIL
2426,4118204,,BRASIL
2427,4104006,,BRASIL
2428,4104659,,BRASIL
2429,4117701,,BRASIL
2430,4104659,,BRASIL
2431,4104659,,BRASIL
2432,4118204,,BRASIL
2433,4109401,,BRASIL
2434,4105300,,BRASIL
2435,4114401,,BRASIL
2436,NI,SANTA CATARINA,BRASIL
2437,4113205,,BRASIL
2438,3505401,,BRASIL
2439,4115754,,BRASIL
2440,4119954,,BRASIL
2441,4119954,,BRASIL
2442,4104451,,BRASIL
2443,4117701,,BRASIL
2444,4211900,,BRASIL
2445,4100202,,BRASIL
2446,4119509,,BRASIL
2447,4113205,,BRASIL
2448,3145059,,BRASIL
2449,5006903,,BRASIL
2450,4117701,,BRASIL
2451,4207502,,BRASIL
2452,4105300,,BRASIL
2453,4108304,,BRASIL
2454,4108304,,BRASIL
2455,4108304,,BRASIL
2456,4117271,,BRASIL
2457,4101705,,BRASIL
2458,4127908,,BRASIL
2459,4211751,,BRASIL
2460,4213708,,BRASIL
2461,4213708,,BRASIL
2462,4213708,,BRASIL
2463,4217808,,BRASIL
2464,4213351,,BRASIL
2465,4213351,,BRASIL
2466,4211108,,BRASIL
2467,4211108,,BRASIL
2468,4212205,,BRASIL
2469,4113106,,BRASIL
2470,4105300,,BRASIL
2471,4105300,,BRASIL
2472,4115739,,BRASIL
2473,4115739,,BRASIL
2474,4205803,,BRASIL
2475,NI,BAHIA,BRASIL
2476,4127601,,BRASIL
2477,4109609,,BRASIL
2478,2927408,,BRASIL
2479,4318622,,BRASIL
2480,4318622,,BRASIL
2481,4115739,,BRASIL
2482,4105300,,BRASIL
2483,4124020,,BRASIL
2484,4124020,,BRASIL
2485,4117271,,BRASIL
2486,4117271,,BRASIL
2487,4125704,,BRASIL
2488,4125704,,BRASIL
2489,4108304,,BRASIL
2490,4108304,,BRASIL
2491,4109609,,BRASIL
2492,4109609,,BRASIL
2493,4109609,,BRASIL
2494,4104006,,BRASIL
2495,4109609,,BRASIL
2496,4109609,,BRASIL
2497,4106456,,BRASIL
2498,4106456,,BRASIL
2499,4212270,,BRASIL
2500,4106456,,BRASIL
2501,4119509,,BRASIL
2502,4114401,,BRASIL
2503,4106902,,BRASIL
2504,4114401,,BRASIL
2505,4125506,,BRASIL
2506,4116208,,BRASIL
2507,4114401,,BRASIL
2508,4109609,,BRASIL
2509,4105201,,BRASIL
2510,4105201,,BRASIL
2511,4302303,,BRASIL
2512,4117602,,BRASIL
2513,NI,PARANA,BRASIL
2514,4119905,,BRASIL
2515,4124400,,BRASIL
2516,5106851,,BRASIL
2517,4123857,,BRASIL
2518,4119905,,BRASIL
2519,4120606,,BRASIL
2520,4117701,,BRASIL
2521,5205307,,BRASIL
2522,4114500,,BRASIL
2523,4103107,,BRASIL
2524,4127882,,BRASIL
2525,4118204,,BRASIL
2526,4127809,,BRASIL
2527,4104006,,BRASIL
2528,3505401,,BRASIL
2529,4104501,,BRASIL
2534,4115606,,BRASIL
2531,4126355,,BRASIL
2532,4126355,,BRASIL
2533,4105300,,BRASIL
2535,4105300,,BRASIL
2536,4115606,,BRASIL
2537,4112900,,BRASIL
2538,2921302,,BRASIL
2539,5000708,,BRASIL
2540,4112009,,BRASIL
2541,5105002,,BRASIL
2542,4104659,,BRASIL
2543,4122206,,BRASIL
2544,4105805,,BRASIL
2545,NI,NI,BOLIVIA
2546,5217609,,BRASIL
2547,4122206,,BRASIL
2548,NI,MINAS GERAIS,BRASIL
2549,4114302,,BRASIL
2550,NI,NI,PARAGUAI
2551,4109500,,BRASIL
2552,4209102,,BRASIL
2553,4321857,,BRASIL
2554,4120804,,BRASIL
2555,4120804,,BRASIL
2556,4314100,,BRASIL
2557,4205407,,BRASIL
2558,2918100,,BRASIL
2559,5206206,,BRASIL
2560,2913200,,BRASIL
2561,3120300,,BRASIL
2562,4204509,,BRASIL
2563,4314100,,BRASIL
2564,4314100,,BRASIL
2565,3201407,,BRASIL
2566,4101200,,BRASIL
2567,4120804,,BRASIL
2568,5002100,,BRASIL
2569,4119905,,BRASIL
2570,NI,GOIAS,BRASIL
2571,4101200,,BRASIL
2572,4119905,,BRASIL
2573,4125407,,BRASIL
2574,4104006,,BRASIL
2575,3127800,,BRASIL
2576,4104006,,BRASIL
2577,2926707,,BRASIL
2578,3120300,,BRASIL
2579,2923209,,BRASIL
2580,5000609,,BRASIL
2581,3139508,,BRASIL
2582,NI,MINAS GERAIS,BRASIL
2583,5005202,,BRASIL
2584,1702703,,BRASIL
2585,3151206,,BRASIL
2586,4104659,,BRASIL
2587,4116802,,BRASIL
2588,3301702,,BRASIL
2589,4104006,,BRASIL
2590,4106902,,BRASIL
2591,3305802,,BRASIL
2592,4116802,,BRASIL
2593,3543253,,BRASIL
2594,4120804,,BRASIL
2595,4105201,,BRASIL
2596,4106902,,BRASIL
2597,4119509,,BRASIL
2598,4104659,,BRASIL
2599,4119509,,BRASIL
2600,3530102,,BRASIL
2601,4119400,,BRASIL
2602,4101200,,BRASIL
2603,4305108,,BRASIL
2604,3304557,,BRASIL
2605,4101200,,BRASIL
2606,4201802,,BRASIL
2607,4106456,,BRASIL
2610,4108502,,BRASIL
2609,4119301,,BRASIL
2611,4102901,,BRASIL
2612,2919801,,BRASIL
2613,4318507,,BRASIL
2614,4117305,,BRASIL
2615,4101200,,BRASIL
2616,4125506,,BRASIL
2617,4105201,,BRASIL
2618,4125506,,BRASIL
2619,4205407,,BRASIL
2620,4109500,,BRASIL
2621,4106902,,BRASIL
2622,4109609,,BRASIL
2623,4119509,,BRASIL
2624,4116208,,BRASIL
2625,4109609,,BRASIL
2626,4109609,,BRASIL
2627,4107108,,BRASIL
2628,5217302,,BRASIL
2629,4110706,,BRASIL
2630,4301305,,BRASIL
2631,4103107,,BRASIL
2632,3302056,,BRASIL
2633,3305604,,BRASIL
2634,3121605,,BRASIL
2635,4207601,,BRASIL
2636,NI,NI,JAPAO
2637,4117701,,BRASIL
2638,4119400,,BRASIL
2639,4116208,,BRASIL
2640,4119400,,BRASIL
2641,2925303,,BRASIL
2642,2921302,,BRASIL
2643,2919801,,BRASIL
2644,3170206,,BRASIL
2645,2920205,,BRASIL
2646,3156403,,BRASIL
2647,5005608,,BRASIL
2648,5200605,,BRASIL
2649,2921302,,BRASIL
2650,4109401,,BRASIL
2651,4106902,,BRASIL
2652,4218103,,BRASIL
2653,NI,BAHIA,BRASIL
2654,5106216,,BRASIL
2655,4119905,,BRASIL
2656,4109500,,BRASIL
2657,3146107,,BRASIL
2658,4117602,,BRASIL
2659,4108304,,BRASIL
2660,5106216,,BRASIL
2661,4118204,,BRASIL
2662,2202505,,BRASIL
2663,4318200,,BRASIL
2664,4119905,,BRASIL
2665,3301702,,BRASIL
2666,3304557,,BRASIL
2667,3509908,,BRASIL
2668,3303807,,BRASIL
2669,4119905,,BRASIL
2670,4119509,,BRASIL
2671,4119509,,BRASIL
2672,4104428,,BRASIL
2673,5205513,,BRASIL
2674,4105300,,BRASIL
2675,4109609,,BRASIL
2676,4127601,,BRASIL
2677,4205803,,BRASIL
2678,4104006,,BRASIL
2679,4102406,,BRASIL
2680,2614808,,BRASIL
2681,5205307,,BRASIL
2682,3102050,,BRASIL
2683,4109500,,BRASIL
2684,4127809,,BRASIL
2685,3109402,,BRASIL
2686,NI,SANTA CATARINA,BRASIL
2687,4109609,,BRASIL
2688,NI,NI,ALEMANHA
2689,4109658,,BRASIL
2690,NI,NI,ESTADOS UNIDOS DA AMÉRICA
2691,NI,NI,ESTADOS UNIDOS DA AMÉRICA
2692,NI,NI,ESTADOS UNIDOS DA AMÉRICA
2693,NI,NI,AUSTRALIA
2694,NI,NI,GUINE EQUATORIAL
2695,3523206,,BRASIL
2696,4104428,,BRASIL
2697,3543907,,BRASIL
2698,5006903,,BRASIL
2699,4119152,,BRASIL
2700,4122206,,BRASIL
2701,4116208,,BRASIL
2702,4118204,,BRASIL
2703,4209409,,BRASIL
2704,5005608,,BRASIL
2705,4201307,,BRASIL
2706,4112009,,BRASIL
2707,4109500,,BRASIL
2708,4315602,,BRASIL
2709,4105201,,BRASIL
2710,3166956,,BRASIL
2711,4119400,,BRASIL
2712,4102307,,BRASIL
2713,5005608,,BRASIL
2714,5218607,,BRASIL
2715,3121001,,BRASIL
2716,4212908,,BRASIL
2717,4116208,,BRASIL
2718,4126306,,BRASIL
2719,3153301,,BRASIL
2720,5001102,,BRASIL
2721,4203303,,BRASIL
2722,2928901,,BRASIL
2723,4302303,,BRASIL
2724,4106902,,BRASIL
2725,4127882,,BRASIL
2726,4315321,,BRASIL
2727,4323309,,BRASIL
2728,4216503,,BRASIL
2729,4105706,,BRASIL
2730,5002209,,BRASIL
2731,4109401,,BRASIL
2732,4109609,,BRASIL
2733,4210209,,BRASIL
2734,3201407,,BRASIL
2735,5003207,,BRASIL
2736,4107108,,BRASIL
2737,4100301,,BRASIL
2738,4119400,,BRASIL
2739,4115705,,BRASIL
2740,4115705,,BRASIL
2741,4116802,,BRASIL
2742,4305108,,BRASIL
2743,4105201,,BRASIL
2744,3302601,,BRASIL
2745,5104559,,BRASIL
2746,4207502,,BRASIL
2747,NI,NI,ITALIA
2748,NI,NI,ESPANHA
2749,NI,NI,ITALIA
2750,NI,NI,ESPANHA
2751,4207205,,BRASIL
2752,3504503,,BRASIL
2753,3201704,,BRASIL
2754,4106902,,BRASIL
2755,4317103,,BRASIL
2756,5006903,,BRASIL
2757,4117305,,BRASIL
2758,NI,PARANA,BRASIL
2759,4119400,,BRASIL
2760,4117305,,BRASIL
2761,5006903,,BRASIL
2762,4113254,,BRASIL
2763,4109500,,BRASIL
2764,NI,MATO GROSSO,BRASIL
2765,4218905,,BRASIL
2766,4119905,,BRASIL
2767,4216503,,BRASIL
2768,4108304,,BRASIL
2769,5104559,,BRASIL
2770,NI,NI,AUSTRIA
2771,NI,NI,ESTADOS UNIDOS DA AMÉRICA
2772,5205513,,BRASIL
2773,4112009,,BRASIL
2774,NI,NI,COSTA RICA
2775,4112900,,BRASIL
2776,4202503,,BRASIL
2777,4319000,,BRASIL
2778,2921906,,BRASIL
2779,4205704,,BRASIL
2780,4127965,,BRASIL
2781,5002209,,BRASIL
2782,4119509,,BRASIL
2783,1702406,,BRASIL
2784,NI,NI,AUSTRIA
2785,4106902,,BRASIL
2786,4212601,,BRASIL
2787,3127602,,BRASIL
2788,4108205,,BRASIL
2789,2923001,,BRASIL
2790,4127502,,BRASIL
2791,1717909,,BRASIL
2792,4100202,,BRASIL
2793,4205407,,BRASIL
2794,4104451,,BRASIL
2795,3524600,,BRASIL
2796,NI,NI,ESPANHA
2797,4119509,,BRASIL
2798,4117701,,BRASIL
2799,4213807,,BRASIL
2800,4106902,,BRASIL
2801,4119509,,BRASIL
2802,NI,NI,CHINA
2803,NI,NI,CHINA
2804,4117602,,BRASIL
2805,4119509,,BRASIL
2806,4119103,,BRASIL
2807,NI,NI,AUSTRIA
2808,5005202,,BRASIL
2809,4106902,,BRASIL
2810,4115739,,BRASIL
2811,4117800,,BRASIL
2812,4104204,,BRASIL
2813,4119905,,BRASIL
2814,4119954,,BRASIL
2815,5002159,,BRASIL
2816,4119905,,BRASIL
2817,4109609,,BRASIL
2818,4107702,,BRASIL
2819,4108304,,BRASIL
2820,2921708,,BRASIL
2821,4116802,,BRASIL
2822,1712702,,BRASIL
2823,4100202,,BRASIL
2824,3555406,,BRASIL
2825,4118501,,BRASIL
2826,NI,MINAS GERAIS,BRASIL
2827,4113205,,BRASIL
2828,2919801,,BRASIL
2829,NI,PARANA,BRASIL
2830,5005608,,BRASIL
2831,NI,ESPIRITO SANTO,BRASIL
2832,5002209,,BRASIL
2833,5005608,,BRASIL
2834,4119905,,BRASIL
2835,2903904,,BRASIL
2836,4122156,,BRASIL
2837,4209102,,BRASIL
2838,4125506,,BRASIL
2839,4119954,,BRASIL
2840,4109401,,BRASIL
2841,4109500,,BRASIL
2842,NI,NI,ARGENTINA
2843,NI,NI,CHIPRE
2844,4202404,,BRASIL
2845,4106902,,BRASIL
2846,4118204,,BRASIL
2847,5000609,,BRASIL
2848,4113205,,BRASIL
2849,4100202,,BRASIL
2850,4102000,,BRASIL
2851,4216503,,BRASIL
2852,4122156,,BRASIL
2853,4116208,,BRASIL
2854,4217600,,BRASIL
2855,NI,NI,MEXICO
2856,NI,NI,ARGENTINA
2857,NI,NI,ESTADOS UNIDOS DA AMÉRICA
2858,NI,NI,ARGENTINA
2859,3302601,,BRASIL
2860,NI,NI,ARGENTINA
2861,NI,NI,ARGENTINA
2862,NI,NI,ARGENTINA
2863,NI,NI,ARGENTINA
2864,NI,NI,ARGENTINA
2865,NI,NI,ARGENTINA
2866,NI,NI,ARGENTINA
2867,NI,NI,ARGENTINA
2868,2921005,,BRASIL
2869,3304607,,BRASIL
2870,5006903,,BRASIL
2871,4112009,,BRASIL
2872,4218905,,BRASIL
2873,2908606,,BRASIL
2874,3305802,,BRASIL
2875,5003751,,BRASIL
2876,3136801,,BRASIL
2877,4106902,,BRASIL
2878,4125506,,BRASIL
2879,4209409,,BRASIL
2880,3135605,,BRASIL
2881,4112009,,BRASIL
2882,4307104,,BRASIL
2883,4204558,,BRASIL
2884,4106803,,BRASIL
2885,4205407,,BRASIL
2886,5002209,,BRASIL
2887,4112900,,BRASIL
2888,5001102,,BRASIL
2889,3127602,,BRASIL
2890,3110301,,BRASIL
2891,4216503,,BRASIL
2892,4318622,,BRASIL
2893,4102307,,BRASIL
2894,3102050,,BRASIL
2895,NI,NI,PORTUGAL
2896,4119301,,BRASIL
2897,4113205,,BRASIL
2898,4218905,,BRASIL
2899,4122206,,BRASIL
2900,NI,PARANA,BRASIL
2901,4107207,,BRASIL
2902,4119301,,BRASIL
2903,NI,RIO DE JANEIRO,BRASIL
2904,4208450,,BRASIL
2905,1721000,,BRASIL
2906,3159605,,BRASIL
2907,4106902,,BRASIL
2908,4106100,,BRASIL
2909,3505401,,BRASIL
2910,4116208,,BRASIL
2911,5106505,,BRASIL
2912,2908606,,BRASIL
2913,4125605,,BRASIL
2914,4209409,,BRASIL
2915,2932903,,BRASIL
2916,4108403,,BRASIL
2918,4100202,,BRASIL
2919,4112900,,BRASIL
2920,4106100,,BRASIL
2921,5006903,,BRASIL
2922,4218905,,BRASIL
2923,4108502,,BRASIL
2924,4100202,,BRASIL
2925,4107108,,BRASIL
2926,5000609,,BRASIL
2927,4106902,,BRASIL
2928,4112900,,BRASIL
2929,5219803,,BRASIL
2930,5300108,,BRASIL
2931,5300108,,BRASIL
2932,4109609,,BRASIL
2933,5300108,,BRASIL
2934,1717909,,BRASIL
2935,5300108,,BRASIL
2936,1712702,,BRASIL
2937,1712702,,BRASIL
2938,1712702,,BRASIL
2939,1717909,,BRASIL
2940,4113452,,BRASIL
2941,1718501,,BRASIL
2942,1717909,,BRASIL
2943,1721000,,BRASIL
2944,1718899,,BRASIL
2945,1718204,,BRASIL
2946,5200100,,BRASIL
2947,5300108,,BRASIL
2948,5300108,,BRASIL
2949,5200175,,BRASIL
2950,4109401,,BRASIL
2951,5300108,,BRASIL
2952,3109303,,BRASIL
2953,5300108,,BRASIL
2954,2908101,,BRASIL
2955,5300108,,BRASIL
2956,5205802,,BRASIL
2957,3104502,,BRASIL
2958,5300108,,BRASIL
2959,5214606,,BRASIL
2960,4104303,,BRASIL
2961,5218300,,BRASIL
2962,2908101,,BRASIL
2963,2201002,,BRASIL
2964,5300108,,BRASIL
2965,2909307,,BRASIL
2966,5214606,,BRASIL
2967,5219803,,BRASIL
2968,5213509,,BRASIL
2969,NI,NI,AUSTRIA
2970,NI,NI,AUSTRIA
2971,4201109,,BRASIL
2972,4204301,,BRASIL
2973,4209102,,BRASIL
2974,4209151,,BRASIL
2975,4202701,,BRASIL
2976,4205407,,BRASIL
2977,4207700,,BRASIL
2978,4200903,,BRASIL
2979,4200903,,BRASIL
2980,4204301,,BRASIL
2981,4218350,,BRASIL
2982,4201208,,BRASIL
2983,4204152,,BRASIL
2984,4208500,,BRASIL
2985,4209805,,BRASIL
2986,4213708,,BRASIL
2987,4206900,,BRASIL
2988,4209102,,BRASIL
2989,4202404,,BRASIL
2990,4113205,,BRASIL
2991,4127601,,BRASIL
2992,4127601,,BRASIL
2993,4127601,,BRASIL
2994,4200408,,BRASIL
2995,4214102,,BRASIL
2996,4115606,,BRASIL
2997,4106902,,BRASIL
2998,4125506,,BRASIL
